Species,sample_start_date,sample_end_date,value,sample_location_info,sample_lat_DD,sample_long_DD
Anopheles quadrimaculatus,9/23/15,9/24/15,17,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,9/23/15,9/24/15,2,French,27.603067,-82.535717
Anopheles quadrimaculatus,9/23/15,9/24/15,4,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,9/23/15,9/24/15,69,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,9/23/15,9/24/15,2,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,9/23/15,9/24/15,5,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,9/23/15,9/24/15,10,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,9/23/15,9/24/15,2,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,9/23/15,9/24/15,1,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,9/23/15,9/24/15,2,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,9/24/15,9/25/15,3,French,27.603067,-82.535717
Anopheles quadrimaculatus,9/24/15,9/25/15,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,9/24/15,9/25/15,9,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,9/28/15,9/29/15,5,Prichard Rd.,27.639167,-82.417083
Anopheles quadrimaculatus,9/28/15,9/29/15,9,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,9/28/15,9/29/15,2,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,9/30/15,10/1/15,41,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,9/30/15,10/1/15,5,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/4/15,10/5/15,14,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/4/15,10/5/15,3,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,10/5/15,10/6/15,16,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,10/5/15,10/6/15,1,Manatee HS,27.48887,-82.59214
Anopheles quadrimaculatus,10/5/15,10/6/15,3,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,10/5/15,10/6/15,37,Myakka,27.349733,-82.157581
Anopheles quadrimaculatus,10/5/15,10/6/15,9,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,10/5/15,10/6/15,52,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,10/5/15,10/6/15,5,Keentown,27.570935,-82.137841
Anopheles quadrimaculatus,10/5/15,10/6/15,1,Lloyd Park,27.489937,-82.533814
Anopheles quadrimaculatus,10/6/15,10/7/15,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/6/15,10/7/15,1,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,10/7/15,10/8/15,12,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/7/15,10/8/15,4,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/11/15,10/12/15,27,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/12/15,10/13/15,13,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/12/15,10/13/15,6,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,10/12/15,10/13/15,1,Palmetto shop,27.533281,-82.565712
Anopheles quadrimaculatus,10/12/15,10/13/15,1,Manatee HS,27.48887,-82.59214
Anopheles quadrimaculatus,10/12/15,10/13/15,7,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,10/12/15,10/13/15,6,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,10/12/15,10/13/15,4,Sandy Baptist,27.272953,-82.116503
Anopheles quadrimaculatus,10/12/15,10/13/15,6,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,10/12/15,10/13/15,38,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,10/12/15,10/13/15,2,Keentown,27.570935,-82.137841
Anopheles quadrimaculatus,10/14/15,10/15/15,5,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/14/15,10/15/15,5,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/15/15,10/16/15,3,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/15/15,10/16/15,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/15/15,10/16/15,54,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,10/15/15,10/16/15,1,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,10/15/15,10/16/15,5,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/19/15,10/20/15,42,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,10/19/15,10/20/15,4,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/19/15,10/20/15,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/19/15,10/20/15,5,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,10/19/15,10/20/15,1,Mullins,27.439449,-82.548928
Anopheles quadrimaculatus,10/19/15,10/20/15,1,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,10/19/15,10/20/15,7,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,10/19/15,10/20/15,2,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,10/19/15,10/20/15,2,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,10/19/15,10/20/15,1,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,10/19/15,10/20/15,9,Bear Bay Rd.,27.47078,-82.16993
Anopheles quadrimaculatus,10/19/15,10/20/15,34,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,10/19/15,10/20/15,28,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,10/19/15,10/20/15,5,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,10/19/15,10/20/15,1,Lakewood Ranch HS,27.44242,-82.43578
Anopheles quadrimaculatus,10/19/15,10/20/15,2,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/20/15,10/21/15,9,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/21/15,10/22/15,16,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/21/15,10/22/15,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/21/15,10/22/15,17,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/23/15,10/24/15,2,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/23/15,10/24/15,1,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,10/23/15,10/24/15,4,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,10/26/15,10/27/15,1,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,10/26/15,10/27/15,1,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,10/26/15,10/27/15,3,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,10/26/15,10/27/15,1,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,10/26/15,10/27/15,4,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,10/26/15,10/27/15,2,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,10/26/15,10/27/15,1,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,10/26/15,10/27/15,1,Lakewood Ranch HS,27.44242,-82.43578
Anopheles quadrimaculatus,10/27/15,10/28/15,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/28/15,10/29/15,26,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,10/28/15,10/29/15,5,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/28/15,10/29/15,4,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/28/15,10/29/15,1,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,10/29/15,10/30/15,3,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,10/29/15,10/30/15,1,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/29/15,10/30/15,1,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,10/29/15,10/30/15,3,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,10/29/15,10/30/15,1,Soccer Field,27.426485,-82.376623
Anopheles quadrimaculatus,10/29/15,10/30/15,1,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,10/29/15,10/30/15,1,South 675,27.40779,-82.304
Anopheles quadrimaculatus,10/29/15,10/30/15,3,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,10/30/15,10/31/15,2,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,10/30/15,10/31/15,1,Palmetto shop,27.533281,-82.565712
Anopheles quadrimaculatus,10/30/15,10/31/15,2,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,11/2/15,11/3/15,14,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,11/2/15,11/3/15,3,French,27.603067,-82.535717
Anopheles quadrimaculatus,11/2/15,11/3/15,6,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/2/15,11/3/15,6,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,11/2/15,11/3/15,1,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,11/2/15,11/3/15,3,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,11/2/15,11/3/15,1,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,11/2/15,11/3/15,2,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,11/2/15,11/3/15,6,Soccer Field,27.426485,-82.376623
Anopheles quadrimaculatus,11/2/15,11/3/15,1,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,11/2/15,11/3/15,4,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,11/2/15,11/3/15,1,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,11/2/15,11/3/15,3,Sandy Baptist,27.272953,-82.116503
Anopheles quadrimaculatus,11/2/15,11/3/15,7,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,11/2/15,11/3/15,1,Bunker Hill Church,27.591467,-82.19985
Anopheles quadrimaculatus,11/2/15,11/3/15,3,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,11/2/15,11/3/15,2,Keentown,27.570935,-82.137841
Anopheles quadrimaculatus,11/2/15,11/3/15,2,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,11/3/15,11/4/15,2,French,27.603067,-82.535717
Anopheles quadrimaculatus,11/3/15,11/4/15,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/3/15,11/4/15,3,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,11/4/15,11/5/15,6,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,11/4/15,11/5/15,5,French,27.603067,-82.535717
Anopheles quadrimaculatus,11/4/15,11/5/15,3,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/5/15,11/6/15,8,French,27.603067,-82.535717
Anopheles quadrimaculatus,11/5/15,11/6/15,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/5/15,11/6/15,3,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,11/9/15,11/10/15,3,French,27.603067,-82.535717
Anopheles quadrimaculatus,11/9/15,11/10/15,4,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/9/15,11/10/15,1,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,11/9/15,11/10/15,1,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,11/9/15,11/10/15,2,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,11/9/15,11/10/15,1,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,11/9/15,11/10/15,2,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,11/9/15,11/10/15,3,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,11/9/15,11/10/15,1,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,11/9/15,11/10/15,4,Keentown,27.570935,-82.137841
Anopheles quadrimaculatus,11/13/15,11/14/15,2,French,27.603067,-82.535717
Anopheles quadrimaculatus,11/13/15,11/14/15,3,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,11/16/15,11/17/15,9,French,27.603067,-82.535717
Anopheles quadrimaculatus,11/16/15,11/17/15,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/16/15,11/17/15,11,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,11/16/15,11/17/15,2,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,11/16/15,11/17/15,6,Myakka,27.349733,-82.157581
Anopheles quadrimaculatus,11/16/15,11/17/15,3,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,11/16/15,11/17/15,38,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,11/16/15,11/17/15,1,Keentown,27.570935,-82.137841
Anopheles quadrimaculatus,11/16/15,11/17/15,1,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,11/17/15,11/18/15,8,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,11/17/15,11/18/15,1,French,27.603067,-82.535717
Anopheles quadrimaculatus,11/17/15,11/18/15,3,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/17/15,11/18/15,1,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,11/17/15,11/18/15,5,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,11/18/15,11/19/15,20,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,11/18/15,11/19/15,1,French,27.603067,-82.535717
Anopheles quadrimaculatus,11/18/15,11/19/15,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/23/15,11/24/15,2,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,11/23/15,11/24/15,1,Myakka,27.349733,-82.157581
Anopheles quadrimaculatus,11/23/15,11/24/15,2,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,11/30/15,12/1/15,17,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,11/30/15,12/1/15,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,11/30/15,12/1/15,36,Port,27.640483,-82.552667
Anopheles quadrimaculatus,11/30/15,12/1/15,1,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,12/7/15,12/8/15,8,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,12/7/15,12/8/15,11,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,12/14/15,12/15/15,2,French,27.603067,-82.535717
Anopheles quadrimaculatus,12/14/15,12/15/15,2,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,12/14/15,12/15/15,25,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,12/28/15,12/29/15,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,12/28/15,12/29/15,1,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,4/12/16,4/13/16,27,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,4/12/16,4/13/16,4,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,4/12/16,4/13/16,2,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,4/12/16,4/13/16,4,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,4/26/16,4/27/16,1,French,27.603067,-82.535717
Anopheles quadrimaculatus,4/26/16,4/27/16,1,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,4/26/16,4/27/16,2,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,4/26/16,4/27/16,2,Soccer Field,27.426485,-82.376623
Anopheles quadrimaculatus,4/26/16,4/27/16,1,Jamie's Way,27.46357,-82.30379
Anopheles quadrimaculatus,4/26/16,4/27/16,3,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,4/26/16,4/27/16,2,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,5/3/16,5/4/16,108,French,27.603067,-82.535717
Anopheles quadrimaculatus,5/3/16,5/4/16,2,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,5/3/16,5/4/16,1,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,5/3/16,5/4/16,1,South 675,27.40779,-82.304
Anopheles quadrimaculatus,5/3/16,5/4/16,13,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,5/10/16,5/11/16,2,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,5/10/16,5/11/16,2,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,5/10/16,5/11/16,80,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,5/11/16,5/12/16,80,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,5/11/16,5/12/16,8,French,27.603067,-82.535717
Anopheles quadrimaculatus,5/11/16,5/12/16,112,Port,27.640483,-82.552667
Anopheles quadrimaculatus,5/13/16,5/14/16,2,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,5/13/16,5/14/16,1,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,5/16/16,5/17/16,5,Samoset,27.46947,-82.52402
Anopheles quadrimaculatus,5/16/16,5/17/16,1,Prichard Rd.,27.639167,-82.417083
Anopheles quadrimaculatus,5/23/16,5/24/16,3,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,5/23/16,5/24/16,1,Mullins,27.439449,-82.548928
Anopheles quadrimaculatus,5/23/16,5/24/16,7,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,5/23/16,5/24/16,2,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,5/23/16,5/24/16,2,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,5/23/16,5/24/16,2,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,5/23/16,5/24/16,1,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,5/23/16,5/24/16,2,Bunker Hill Church,27.591467,-82.19985
Anopheles quadrimaculatus,5/23/16,5/24/16,9,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,5/23/16,5/24/16,34,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,5/23/16,5/24/16,1,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,5/24/16,5/25/16,30,Port,27.640483,-82.552667
Anopheles quadrimaculatus,5/26/16,5/27/16,1,French,27.603067,-82.535717
Anopheles quadrimaculatus,5/31/16,6/1/16,5,French,27.603067,-82.535717
Anopheles quadrimaculatus,5/31/16,6/1/16,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,5/31/16,6/1/16,2,Shiver,27.569469,-82.593177
Anopheles quadrimaculatus,5/31/16,6/1/16,6,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,5/31/16,6/1/16,1,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,5/31/16,6/1/16,1,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,5/31/16,6/1/16,4,Samoset,27.46947,-82.52402
Anopheles quadrimaculatus,5/31/16,6/1/16,1,Mullins,27.439449,-82.548928
Anopheles quadrimaculatus,5/31/16,6/1/16,23,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,5/31/16,6/1/16,207,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,5/31/16,6/1/16,2,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,5/31/16,6/1/16,7,Soccer Field,27.426485,-82.376623
Anopheles quadrimaculatus,5/31/16,6/1/16,15,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,5/31/16,6/1/16,5,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,5/31/16,6/1/16,1,Jamie's Way,27.46357,-82.30379
Anopheles quadrimaculatus,5/31/16,6/1/16,68,Wauchula Rd.,27.426958,-82.133258
Anopheles quadrimaculatus,5/31/16,6/1/16,9,Bear Bay Rd.,27.47078,-82.16993
Anopheles quadrimaculatus,5/31/16,6/1/16,1,Prichard Rd.,27.639167,-82.417083
Anopheles quadrimaculatus,5/31/16,6/1/16,1,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,5/31/16,6/1/16,1,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,5/31/16,6/1/16,2,Bunker Hill Church,27.591467,-82.19985
Anopheles quadrimaculatus,5/31/16,6/1/16,20,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,5/31/16,6/1/16,4,Keentown,27.570935,-82.137841
Anopheles quadrimaculatus,5/31/16,6/1/16,24,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,5/31/16,6/1/16,1,Lloyd Park,27.489937,-82.533814
Anopheles quadrimaculatus,5/31/16,6/1/16,25,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,6/1/16,6/2/16,3,French,27.603067,-82.535717
Anopheles quadrimaculatus,6/1/16,6/2/16,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,6/1/16,6/2/16,11,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,6/1/16,6/2/16,1,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,6/2/16,6/3/16,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,6/2/16,6/3/16,63,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,6/2/16,6/3/16,1,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,6/2/16,6/3/16,15,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,6/2/16,6/3/16,1,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,6/5/16,6/6/16,66,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,6/5/16,6/6/16,10,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,6/5/16,6/6/16,178,Port,27.640483,-82.552667
Anopheles quadrimaculatus,6/7/16,6/8/16,11,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,6/7/16,6/8/16,1,French,27.603067,-82.535717
Anopheles quadrimaculatus,6/7/16,6/8/16,15,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,6/7/16,6/8/16,12,Port,27.640483,-82.552667
Anopheles quadrimaculatus,6/7/16,6/8/16,1,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,6/7/16,6/8/16,8,Samoset,27.46947,-82.52402
Anopheles quadrimaculatus,6/7/16,6/8/16,6,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,6/7/16,6/8/16,125,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,6/7/16,6/8/16,7,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,6/7/16,6/8/16,15,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,6/7/16,6/8/16,333,Soccer Field,27.426485,-82.376623
Anopheles quadrimaculatus,6/7/16,6/8/16,19,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,6/7/16,6/8/16,3,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,6/7/16,6/8/16,10,South 675,27.40779,-82.304
Anopheles quadrimaculatus,6/7/16,6/8/16,7,Mossy Hammock,27.286571,-82.23038
Anopheles quadrimaculatus,6/7/16,6/8/16,3,Wauchula Rd.,27.426958,-82.133258
Anopheles quadrimaculatus,6/7/16,6/8/16,1,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,6/7/16,6/8/16,22,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,6/7/16,6/8/16,268,Lakewood Ranch HS,27.44242,-82.43578
Anopheles quadrimaculatus,6/8/16,6/9/16,21,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,6/8/16,6/9/16,1,French,27.603067,-82.535717
Anopheles quadrimaculatus,6/8/16,6/9/16,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,6/8/16,6/9/16,22,Port,27.640483,-82.552667
Anopheles quadrimaculatus,6/9/16,6/10/16,3,French,27.603067,-82.535717
Anopheles quadrimaculatus,6/9/16,6/10/16,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,6/12/16,6/13/16,38,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,6/12/16,6/13/16,10,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,6/12/16,6/13/16,59,Port,27.640483,-82.552667
Anopheles quadrimaculatus,6/12/16,6/13/16,7,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,6/13/16,6/14/16,3,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,6/13/16,6/14/16,25,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,6/13/16,6/14/16,1,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,6/13/16,6/14/16,4,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,6/13/16,6/14/16,191,Gopher Hill,27.40805,-82.260329
Anopheles quadrimaculatus,6/13/16,6/14/16,335,Sandy Baptist,27.272953,-82.116503
Anopheles quadrimaculatus,6/13/16,6/14/16,2,Bunker Hill Church,27.591467,-82.19985
Anopheles quadrimaculatus,6/13/16,6/14/16,6,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,6/13/16,6/14/16,11,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,6/14/16,6/15/16,2,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,6/19/16,6/20/16,76,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,6/19/16,6/20/16,106,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,6/19/16,6/20/16,748,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,6/20/16,6/21/16,2,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,6/20/16,6/21/16,0,Samoset,27.46947,-82.52402
Anopheles quadrimaculatus,6/20/16,6/21/16,5,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,6/20/16,6/21/16,9,Soccer Field,27.426485,-82.376623
Anopheles quadrimaculatus,6/20/16,6/21/16,5,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,6/20/16,6/21/16,3,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,6/20/16,6/21/16,7,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,6/20/16,6/21/16,36,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,6/20/16,6/21/16,1,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,6/26/16,6/27/16,3,French,27.603067,-82.535717
Anopheles quadrimaculatus,6/26/16,6/27/16,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,6/26/16,6/27/16,17,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,6/27/16,6/28/16,58,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,6/27/16,6/28/16,3,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,6/27/16,6/28/16,11,Palm-Aire,27.406663,-82.504054
